Job_name Submit Runtime Nodes Comment Perc mod_rhvd mod_rd mod_bin mod_cmc def_cost_rhvd def_cost_rd def_cost_bin def_cost_cmc ja_cost_rhvd ja_cost_rd ja_cost_bin ja_cost_cmc def_wait rhvd_wait rd_wait bin_wait cmc_wait def_nh rhvd_nh rd_nh bin_nh cmc_nh improv_rhvd improv_rd improv_bin improv_cmc improv_wait_rhvd improv_wait_rd improv_wait_bin improv_wait_cmc improv_cost_rhvd improv_cost_rd improv_cost_bin improv_cost_cmc improv_nh_rhvd improv_nh_rd improv_nh_bin improv_nh_cmc def_turn rhvd_turn rd_turn bin_turn cmc_turn improv_turn_rhvd improv_turn_rd improv_turn_bin improv_turn_cmc
1724830 1546326862.0 3649.0 512.0 1.0 50.0 3649.0 3649.0 3649.0 3649.0 352.22357200000005 19.413898 19.413898 19.413898 352.22357200000005 19.413898 19.413898 19.413898 10.0 0.0 10.0 10.0 10.0 518.9688888888888 518.9688888888888 518.9688888888888 518.9688888888888 518.9688888888888 0.0 0.0 0.0 0.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3659.0 3649.0 3659.0 3659.0 3659.0 0.2732987154960372 0.0 0.0 0.0
1724831 1546326906.0 3643.0 512.0 0.0 10.0 3643.0 3643.0 3643.0 3643.0 352.22357200000005 19.413898 19.413898 19.413898 352.22357200000005 19.413898 19.413898 19.413898 0.0 20.0 0.0 0.0 0.0 518.1155555555556 518.1155555555556 518.1155555555556 518.1155555555556 518.1155555555556 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3643.0 3663.0 3643.0 3643.0 3643.0 -0.5489980785067252 0.0 0.0 0.0
1724837 1546328222.0 4935.0 512.0 1.0 70.0 4935.0 4935.0 4935.0 4935.0 351.927704 19.397589 19.397589 19.397588999999996 351.927704 19.397589 19.397589 19.397588999999996 150.0 40.0 140.0 150.0 150.0 701.8666666666667 701.8666666666667 701.8666666666667 701.8666666666667 701.8666666666667 0.0 0.0 0.0 0.0 73.33333333333333 6.666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5085.0 4975.0 5075.0 5085.0 5085.0 2.1632251720747298 0.19665683382497542 0.0 0.0
1724838 1546328338.0 2317.0 2048.0 1.0 70.0 1187.0 1324.0 1838.0 1684.0 5644.297852000001 96.25308199999999 52.99609399999999 65.9731904 1710.666748 37.333335999999996 37.333335999999996 37.33333599999999 40.0 30.0 30.0 30.0 40.0 1318.1155555555556 675.2711111111112 753.2088888888889 1045.6177777777777 958.0088888888889 48.7699611566681 42.857142857142854 20.673284419507983 27.31981009926629 25.0 25.0 25.0 0.0 69.69212481595311 61.21336041998115 29.554551699602612 43.411352742461894 48.7699611566681 42.85714285714286 20.67328441950799 27.319810099266295 2357.0 1217.0 1354.0 1868.0 1724.0 48.36656767076793 42.554094187526516 20.74671192193466 26.856173101400085
1724842 1546328619.0 2499.0 1024.0 1.0 50.0 2501.0 2501.0 2501.0 2501.0 900.898193 28.263474 28.263474 28.263473999999995 902.072083 28.300296999999997 28.300296999999997 28.300296999999997 50.0 50.0 50.0 50.0 60.0 710.8266666666667 711.3955555555556 711.3955555555556 711.3955555555556 711.3955555555556 -0.08003201280512205 -0.08003201280512205 -0.08003201280512205 -0.08003201280512205 0.0 0.0 0.0 -20.0 -0.13030218165839172 -0.1302847625879192 -0.1302847625879192 -0.1302847625879318 -0.08003201280511855 -0.08003201280511855 -0.08003201280511855 -0.08003201280511855 2549.0 2551.0 2551.0 2551.0 2561.0 -0.07846214201647705 -0.07846214201647705 -0.07846214201647705 -0.4707728520988623
1724849 1546331076.0 3673.0 512.0 1.0 70.0 3673.0 3673.0 3673.0 3673.0 449.855408 24.795177 24.795177 24.795177 449.855408 24.795177 24.795177 24.795177 0.0 90.0 90.0 20.0 0.0 522.3822222222223 522.3822222222223 522.3822222222223 522.3822222222223 522.3822222222223 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3673.0 3763.0 3763.0 3693.0 3673.0 -2.4503130955622106 -2.4503130955622106 -0.5445140212360469 0.0
1724850 1546331115.0 3655.0 512.0 1.0 90.0 3655.0 3655.0 3655.0 3655.0 352.22357200000005 19.413898 19.413898 19.413898 352.22357200000005 19.413898 19.413898 19.413898 50.0 50.0 50.0 50.0 20.0 519.8222222222222 519.8222222222222 519.8222222222222 519.8222222222222 519.8222222222222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 60.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3705.0 3705.0 3705.0 3705.0 3675.0 0.0 0.0 0.0 0.8097165991902834
1724859 1546332243.0 3635.0 2048.0 1.0 30.0 2837.0 2906.0 3191.0 3105.0 6387.830078 112.48061399999999 62.99609399999999 77.84144999999998 1710.666748 37.333335999999996 37.333335999999996 37.33333599999999 30.0 20.0 20.0 20.0 30.0 2067.911111111111 1613.9377777777777 1653.191111111111 1815.3244444444445 1766.4 21.953232462173315 20.055020632737275 12.214580467675379 14.580467675378268 33.333333333333336 33.333333333333336 33.333333333333336 0.0 73.21990837089389 66.80909298734802 40.737062205793265 52.03925928923472 21.953232462173318 20.05502063273728 12.214580467675374 14.580467675378259 3665.0 2857.0 2926.0 3211.0 3135.0 22.04638472032742 20.163710777626193 12.387448840381992 14.461118690313779
1724860 1546332340.0 2556.0 1024.0 0.0 10.0 2556.0 2556.0 2556.0 2556.0 510.0 16.0 16.0 16.0 510.0 16.0 16.0 16.0 40.0 120.0 230.0 230.0 0.0 727.04 727.04 727.04 727.04 727.04 0.0 0.0 0.0 0.0 -200.0 -475.0 -475.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2596.0 2676.0 2786.0 2786.0 2556.0 -3.0816640986132513 -7.3189522342064715 -7.3189522342064715 1.5408320493066257
1724867 1546333224.0 4980.0 512.0 1.0 30.0 4980.0 4980.0 4980.0 4980.0 508.0 28.0 28.0 28.0 508.0 28.0 28.0 28.0 80.0 230.0 0.0 70.0 80.0 708.2666666666667 708.2666666666667 708.2666666666667 708.2666666666667 708.2666666666667 0.0 0.0 0.0 0.0 -187.5 100.0 12.5 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5060.0 5210.0 4980.0 5050.0 5060.0 -2.964426877470356 1.5810276679841897 0.1976284584980237 0.0
