Job_name Submit Runtime Nodes Comment Perc mod_rhvd mod_rd mod_bin mod_cmc def_cost_rhvd def_cost_rd def_cost_bin def_cost_cmc ja_cost_rhvd ja_cost_rd ja_cost_bin ja_cost_cmc def_wait rhvd_wait rd_wait bin_wait cmc_wait def_nh rhvd_nh rd_nh bin_nh cmc_nh improv_rhvd improv_rd improv_bin improv_cmc improv_wait_rhvd improv_wait_rd improv_wait_bin improv_wait_cmc improv_cost_rhvd improv_cost_rd improv_cost_bin improv_cost_cmc improv_nh_rhvd improv_nh_rd improv_nh_bin improv_nh_cmc def_turn rhvd_turn rd_turn bin_turn cmc_turn improv_turn_rhvd improv_turn_rd improv_turn_bin improv_turn_cmc
164870 1514771105.0 3743.0 64.0 1.0 90.0 3006.0 3162.0 3743.0 3569.0 171.5 36.25 30.0 31.875 134.0 30.0 30.0 30.0 30.0 40.0 30.0 230.0 240.0 66.54222222222222 53.44 56.21333333333333 66.54222222222222 63.44888888888889 19.690088164573872 15.522308308843174 0.0 4.6486775313919315 -33.333333333333336 0.0 -666.6666666666666 -700.0 21.865889212827987 17.24137931034483 0.0 5.882352941176471 19.690088164573876 15.522308308843177 0.0 4.648677531391932 3773.0 3046.0 3192.0 3973.0 3809.0 19.26848661542539 15.398886827458256 -5.3008216273522395 -0.9541478929234031
164871 1514771108.0 3739.0 64.0 1.0 70.0 2930.0 3085.0 3085.0 3085.0 194.0 40.0 40.0 40.0 134.0 30.0 30.0 30.0 30.0 40.0 30.0 230.0 240.0 66.47111111111111 52.08888888888889 54.84444444444444 54.84444444444444 54.84444444444444 21.636801283765713 17.491307836319873 17.491307836319873 17.491307836319873 -33.333333333333336 0.0 -666.6666666666666 -700.0 30.927835051546392 25.0 25.0 25.0 21.636801283765717 17.49130783631988 17.49130783631988 17.49130783631988 3769.0 2970.0 3115.0 3315.0 3325.0 21.19925709737331 17.352082780578403 12.045635447068188 11.780313080392677
164872 1514771110.0 3739.0 64.0 0.0 10.0 3529.0 3554.0 3550.0 3551.0 145.75 23.75 24.25 24.099999999999998 64.0 12.0 12.0 11.999999999999998 2730.0 2440.0 2730.0 2630.0 2640.0 66.47111111111111 62.73777777777778 63.18222222222222 63.111111111111114 63.12888888888889 5.61647499331372 4.94784701791923 5.054827493982348 5.028082374966568 10.622710622710622 0.0 3.663003663003663 3.2967032967032965 56.089193825042884 49.473684210526315 50.51546391752577 50.207468879668056 5.616474993313721 4.9478470179192335 5.054827493982347 5.028082374966575 6469.0 5969.0 6284.0 6180.0 6191.0 7.72916988715412 2.8597928582470242 4.467460194775081 4.297418457257691
164873 1514771121.0 3739.0 64.0 1.0 30.0 3413.0 3326.0 3739.0 3615.0 189.0 47.5 30.0 35.25 134.0 30.0 30.0 30.0 3920.0 3030.0 3320.0 3520.0 3530.0 66.47111111111111 60.675555555555555 59.12888888888889 66.47111111111111 64.26666666666667 8.718908799144156 11.045734153516984 0.0 3.316394757956673 22.70408163265306 15.306122448979592 10.204081632653061 9.948979591836734 29.1005291005291 36.8421052631579 0.0 14.893617021276595 8.718908799144161 11.045734153516989 0.0 3.316394757956678 7659.0 6443.0 6646.0 7259.0 7145.0 15.87674631152892 13.226269748008878 5.2226139182660924 6.711058884971928
164874 1514771161.0 3710.0 64.0 1.0 30.0 3710.0 3710.0 3710.0 3710.0 134.0 30.0 30.0 30.0 134.0 30.0 30.0 30.0 3880.0 2990.0 3280.0 3480.0 3490.0 65.95555555555555 65.95555555555555 65.95555555555555 65.95555555555555 65.95555555555555 0.0 0.0 0.0 0.0 22.938144329896907 15.463917525773196 10.309278350515465 10.051546391752577 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7590.0 6700.0 6990.0 7190.0 7200.0 11.725955204216074 7.905138339920948 5.270092226613966 5.138339920948616
164875 1514771179.0 3706.0 64.0 1.0 30.0 3706.0 3706.0 3706.0 3706.0 134.0 30.0 30.0 30.0 134.0 30.0 30.0 30.0 3860.0 3270.0 3260.0 4060.0 3770.0 65.88444444444444 65.88444444444444 65.88444444444444 65.88444444444444 65.88444444444444 0.0 0.0 0.0 0.0 15.284974093264248 15.544041450777202 -5.181347150259067 2.33160621761658 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7566.0 6976.0 6966.0 7766.0 7476.0 7.798043880518107 7.930214115781126 -2.6434047052603753 1.189532117367169
164876 1514771182.0 3726.0 64.0 1.0 90.0 3726.0 3726.0 3726.0 3726.0 134.0 30.0 30.0 30.0 134.0 30.0 30.0 30.0 5660.0 5620.0 5610.0 5860.0 5660.0 66.24 66.24 66.24 66.24 66.24 0.0 0.0 0.0 0.0 0.7067137809187279 0.8833922261484098 -3.5335689045936394 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9386.0 9346.0 9336.0 9586.0 9386.0 0.42616663115278075 0.5327082889409759 -2.1308331557639035 0.0
164877 1514771185.0 3729.0 64.0 1.0 30.0 3729.0 3729.0 3729.0 3729.0 134.0 30.0 30.0 30.0 134.0 30.0 30.0 30.0 5650.0 5610.0 5600.0 5850.0 5650.0 66.29333333333334 66.29333333333334 66.29333333333334 66.29333333333334 66.29333333333334 0.0 0.0 0.0 0.0 0.7079646017699115 0.8849557522123894 -3.5398230088495577 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9379.0 9339.0 9329.0 9579.0 9379.0 0.4264846998613925 0.5331058748267405 -2.132423499306962 0.0
164878 1514771199.0 3729.0 64.0 1.0 70.0 2922.0 3076.0 3076.0 3076.0 194.0 40.0 40.0 40.0 134.0 30.0 30.0 30.0 6540.0 5870.0 6190.0 6090.0 6100.0 66.29333333333334 51.946666666666665 54.684444444444445 54.684444444444445 54.684444444444445 21.64119066773934 17.511397157414855 17.511397157414855 17.511397157414855 10.244648318042813 5.351681957186544 6.8807339449541285 6.72782874617737 30.927835051546392 25.0 25.0 25.0 21.641190667739348 17.51139715741486 17.51139715741486 17.51139715741486 10269.0 8792.0 9266.0 9166.0 9176.0 14.38309475119291 9.767260687506086 10.741065342292336 10.643684876813712
164879 1514772123.0 18076.0 512.0 1.0 50.0 12000.0 14848.0 16111.0 15732.0 3570.0 112.0 92.0 98.0 1170.0 72.0 72.0 72.0 1514090.0 11390.0 11890.0 11780.0 11790.0 2570.8088888888888 1706.6666666666667 2111.7155555555555 2291.342222222222 2237.44 33.61363133436601 17.857933171055542 10.870767868997566 12.96747067935384 99.24773296171297 99.21470982570389 99.22197491562589 99.2213144529057 67.22689075630252 35.714285714285715 21.73913043478261 26.53061224489796 33.613631334366005 17.857933171055542 10.870767868997568 12.967470679353832 1532166.0 23390.0 26738.0 27891.0 27522.0 98.47340301246732 98.25488883058362 98.17963588801736 98.20371944032173
164880 1514772417.0 18076.0 512.0 1.0 70.0 9570.0 13557.0 15325.0 14795.0 3570.0 112.0 92.0 98.0 1170.0 72.0 72.0 72.0 1531860.0 23090.0 26430.0 27600.0 27220.0 2570.8088888888888 1361.0666666666666 1928.1066666666666 2179.5555555555557 2104.177777777778 47.05687098915689 25.0 15.219075016596593 18.151139632662094 98.49268209888632 98.27464650816654 98.19826877129763 98.22307521575078 67.22689075630252 35.714285714285715 21.73913043478261 26.53061224489796 47.05687098915689 25.0 15.219075016596586 18.151139632662083 1549936.0 32660.0 39987.0 42925.0 42015.0 97.89281621950842 97.42008702294804 97.23053080901406 97.28924291067503
164881 1514774024.0 7277.0 8.0 1.0 50.0 7277.0 7277.0 7277.0 7277.0 7.5 5.0 5.0 5.0 7.5 5.0 5.0 5.0 4320.0 3730.0 4030.0 4520.0 4530.0 16.17111111111111 16.17111111111111 16.17111111111111 16.17111111111111 16.17111111111111 0.0 0.0 0.0 0.0 13.657407407407407 6.712962962962963 -4.62962962962963 -4.861111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11597.0 11007.0 11307.0 11797.0 11807.0 5.087522635164267 2.5006467189790462 -1.7245839441234803 -1.8108131413296542
164883 1514774859.0 12562.0 128.0 1.0 50.0 10687.0 10599.0 11399.0 11159.0 402.0 64.0 54.0 57.0 282.0 44.0 44.0 44.0 4090.0 3490.0 3190.0 3680.0 3690.0 446.6488888888889 379.9822222222222 376.85333333333335 405.29777777777775 396.76444444444445 14.925967202674734 15.626492596720267 9.258079923579048 11.168603725521415 14.669926650366747 22.00488997555012 10.02444987775061 9.7799511002445 29.850746268656717 31.25 18.51851851851852 22.80701754385965 14.925967202674737 15.626492596720265 9.258079923579055 11.168603725521415 16652.0 14177.0 13789.0 15079.0 14849.0 14.863079509968772 17.193129954359836 9.446312755224598 10.827528224837858
164885 1514776316.0 2383.0 8.0 1.0 90.0 2383.0 2383.0 2383.0 2383.0 9.0 6.0 6.0 5.999999999999999 9.0 6.0 6.0 5.999999999999999 2020.0 1430.0 1730.0 2220.0 2230.0 5.295555555555556 5.295555555555556 5.295555555555556 5.295555555555556 5.295555555555556 0.0 0.0 0.0 0.0 29.207920792079207 14.356435643564357 -9.900990099009901 -10.396039603960396 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4403.0 3813.0 4113.0 4603.0 4613.0 13.399954576425165 6.586418351124234 -4.542357483533954 -4.769475357710652
164886 1514776454.0 3776.0 64.0 1.0 70.0 3433.0 3247.0 3431.0 3376.0 154.0 37.5 34.5 35.4 134.0 30.0 30.0 30.0 1890.0 1600.0 1890.0 2090.0 2100.0 67.1288888888889 61.03111111111111 57.724444444444444 60.995555555555555 60.01777777777778 9.083686440677965 14.009533898305085 9.13665254237288 10.59322033898305 15.343915343915343 0.0 -10.582010582010582 -11.11111111111111 12.987012987012987 20.0 13.043478260869565 15.25423728813559 9.083686440677978 14.009533898305092 9.13665254237289 10.593220338983055 5666.0 5033.0 5137.0 5521.0 5476.0 11.171902576773737 9.33639251676668 2.559124602894458 3.353335686551359
164887 1514777920.0 3721.0 64.0 1.0 30.0 3576.0 3498.0 3575.0 3552.0 154.0 37.5 34.5 35.4 134.0 30.0 30.0 30.0 1030.0 430.0 420.0 620.0 630.0 66.1511111111111 63.57333333333333 62.18666666666667 63.55555555555556 63.14666666666667 3.8968019349637193 5.993012631013168 3.9236764310669177 4.541789841440473 58.25242718446602 59.22330097087379 39.80582524271845 38.83495145631068 12.987012987012987 20.0 13.043478260869565 15.25423728813559 3.896801934963717 5.99301263101316 3.9236764310669083 4.541789841440464 4751.0 4006.0 3918.0 4195.0 4182.0 15.680909282256367 17.533150915596718 11.702799410650389 11.976426015575669
164888 1514777923.0 3713.0 64.0 1.0 30.0 3568.0 3490.0 3568.0 3544.0 154.0 37.5 34.5 35.4 134.0 30.0 30.0 30.0 1030.0 430.0 420.0 620.0 630.0 66.00888888888889 63.431111111111115 62.044444444444444 63.431111111111115 63.004444444444445 3.9051979531376246 6.005925127928898 3.9051979531376246 4.551575545381094 58.25242718446602 59.22330097087379 39.80582524271845 38.83495145631068 12.987012987012987 20.0 13.043478260869565 15.25423728813559 3.905197953137622 6.0059251279289 3.905197953137622 4.551575545381095 4743.0 3998.0 3910.0 4188.0 4174.0 15.707358212102045 17.56272401433692 11.70145477545857 11.996626607632301
164889 1514777925.0 3712.0 64.0 1.0 90.0 3376.0 3044.0 3712.0 3512.0 149.0 37.5 30.0 32.25 134.0 30.0 30.0 30.0 1020.0 420.0 410.0 1210.0 920.0 65.99111111111111 60.01777777777778 54.11555555555555 65.99111111111111 62.43555555555555 9.051724137931034 17.995689655172413 0.0 5.387931034482759 58.8235294117647 59.80392156862745 -18.627450980392158 9.803921568627452 10.06711409395973 20.0 0.0 6.976744186046512 9.051724137931028 17.995689655172416 0.0 5.387931034482762 4732.0 3796.0 3454.0 4922.0 4432.0 19.78021978021978 27.007607776838547 -4.015215553677092 6.3398140321217245
164890 1514777927.0 3732.0 64.0 1.0 90.0 3394.0 3060.0 3060.0 3060.0 149.0 37.5 37.5 37.5 134.0 30.0 30.0 30.0 1320.0 1320.0 1310.0 1210.0 1220.0 66.34666666666666 60.33777777777778 54.4 54.4 54.4 9.056806002143622 18.006430868167204 18.006430868167204 18.006430868167204 0.0 0.7575757575757576 8.333333333333334 7.575757575757576 10.06711409395973 20.0 20.0 20.0 9.056806002143615 18.0064308681672 18.0064308681672 18.0064308681672 5052.0 4714.0 4370.0 4270.0 4280.0 6.690419635787807 13.499604117181315 15.47901821060966 15.281076801266826
164891 1514777982.0 3709.0 64.0 1.0 30.0 3564.0 3486.0 3564.0 3541.0 154.0 37.5 34.5 35.4 134.0 30.0 30.0 30.0 1270.0 1270.0 1260.0 1160.0 1170.0 65.93777777777778 63.36 61.973333333333336 63.36 62.95111111111111 3.9094095443515773 6.012402264761391 3.9094095443515773 4.529522782421138 0.0 0.7874015748031497 8.661417322834646 7.874015748031496 12.987012987012987 20.0 13.043478260869565 15.25423728813559 3.909409544351585 6.012402264761393 3.909409544351585 4.529522782421146 4979.0 4834.0 4746.0 4724.0 4711.0 2.912231371761398 4.679654549106246 5.121510343442458 5.3826069491865836
164892 1514777984.0 3708.0 64.0 1.0 30.0 3364.0 3263.0 3263.0 3263.0 194.0 50.0 50.0 50.0 134.0 30.0 30.0 30.0 2770.0 2160.0 2760.0 2660.0 2670.0 65.92 59.80444444444444 58.00888888888889 58.00888888888889 58.00888888888889 9.277238403451996 12.001078748651564 12.001078748651564 12.001078748651564 22.021660649819495 0.36101083032490977 3.9711191335740073 3.6101083032490973 30.927835051546392 40.0 40.0 40.0 9.277238403452001 12.001078748651564 12.001078748651564 12.001078748651564 6478.0 5524.0 6023.0 5923.0 5933.0 14.726767520839765 7.023772769373263 8.567459092312442 8.413090460018525
164893 1514778001.0 3711.0 64.0 1.0 30.0 3367.0 3320.0 3443.0 3406.0 194.0 46.25 39.5 41.525 134.0 30.0 30.0 30.0 2750.0 2740.0 2740.0 2940.0 2650.0 65.97333333333333 59.85777777777778 59.022222222222226 61.208888888888886 60.55111111111111 9.26973861492859 10.536243600107788 7.221773106979251 8.21880894637564 0.36363636363636365 0.36363636363636365 -6.909090909090909 3.6363636363636362 30.927835051546392 35.13513513513514 24.050632911392405 27.75436484045755 9.269738614928587 10.536243600107777 7.22177310697925 8.218808946375633 6461.0 6107.0 6060.0 6383.0 6056.0 5.479028014239282 6.206469586751277 1.2072434607645874 6.268379507816127
164895 1514779216.0 12357.0 128.0 1.0 50.0 10513.0 10426.0 11213.0 10977.0 402.0 64.0 54.0 57.0 282.0 44.0 44.0 44.0 3030.0 2120.0 2420.0 2920.0 2930.0 439.36 373.79555555555555 370.70222222222225 398.68444444444447 390.29333333333335 14.922715869547625 15.62677025167921 9.2579104960751 11.167759164845837 30.033003300330034 20.13201320132013 3.6303630363036303 3.3003300330033003 29.850746268656717 31.25 18.51851851851852 22.80701754385965 14.922715869547629 15.626770251679206 9.257910496075096 11.167759164845835 15387.0 12633.0 12846.0 14133.0 13907.0 17.898225775004875 16.513940339247416 8.149736790797427 9.618509131084682
164896 1514779217.0 11655.0 128.0 1.0 30.0 11221.0 11146.0 11331.0 11275.0 322.0 51.5 48.5 49.39999999999999 282.0 44.0 44.0 44.0 3630.0 2120.0 2720.0 2920.0 2930.0 414.4 398.9688888888889 396.3022222222222 402.88 400.8888888888889 3.7237237237237237 4.367224367224368 2.77992277992278 3.2604032604032605 41.59779614325069 25.068870523415978 19.55922865013774 19.28374655647383 12.422360248447205 14.563106796116505 9.278350515463918 10.93117408906881 3.723723723723716 4.367224367224364 2.7799227799227757 3.260403260403249 15285.0 13341.0 13866.0 14251.0 14205.0 12.718351324828262 9.28361138370952 6.764802093555773 7.065750736015701
164897 1514781715.0 7279.0 8.0 1.0 90.0 5641.0 5641.0 5641.0 5641.0 12.0 8.0 8.0 8.0 9.0 6.0 6.0 5.999999999999999 230.0 220.0 220.0 120.0 120.0 16.175555555555555 12.535555555555556 12.535555555555556 12.535555555555556 12.535555555555556 22.503091083940102 22.503091083940102 22.503091083940102 22.503091083940102 4.3478260869565215 4.3478260869565215 47.82608695652174 47.82608695652174 25.0 25.0 25.0 25.00000000000001 22.503091083940095 22.503091083940095 22.503091083940095 22.503091083940095 7509.0 5861.0 5861.0 5761.0 5761.0 21.946996937008922 21.946996937008922 23.27873218804102 23.27873218804102
164898 1514783937.0 19008.0 128.0 1.0 30.0 18300.0 17952.0 17952.0 17952.0 322.0 54.0 54.0 54.0 282.0 44.0 44.0 44.0 110.0 3700.0 3700.0 3610.0 3600.0 675.84 650.6666666666666 638.2933333333333 638.2933333333333 638.2933333333333 3.724747474747475 5.555555555555555 5.555555555555555 5.555555555555555 -3263.6363636363635 -3263.6363636363635 -3181.818181818182 -3172.7272727272725 12.422360248447205 18.51851851851852 18.51851851851852 18.51851851851852 3.7247474747474847 5.555555555555566 5.555555555555566 5.555555555555566 19118.0 22000.0 21652.0 21562.0 21552.0 -15.074798619102417 -13.254524531854797 -12.783763992049378 -12.73145726540433
164900 1514787526.0 12750.0 128.0 1.0 90.0 9325.0 9164.0 10625.0 10187.0 402.0 64.0 54.0 57.0 282.0 44.0 44.0 44.0 120.0 1610.0 1310.0 2420.0 2420.0 453.3333333333333 331.55555555555554 325.8311111111111 377.77777777777777 362.20444444444445 26.862745098039216 28.12549019607843 16.666666666666668 20.101960784313725 -1241.6666666666667 -991.6666666666666 -1916.6666666666667 -1916.6666666666667 29.850746268656717 31.25 18.51851851851852 22.80701754385965 26.862745098039216 28.12549019607843 16.666666666666664 20.10196078431372 12870.0 10935.0 10474.0 13045.0 12607.0 15.034965034965035 18.61693861693862 -1.3597513597513597 2.0435120435120435
164901 1514787664.0 189.0 2.0 0.0 10.0 189.0 189.0 189.0 189.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 290.0 4480.0 4480.0 5890.0 5590.0 0.105 0.105 0.105 0.105 0.105 0.0 0.0 0.0 0.0 -1444.8275862068965 -1444.8275862068965 -1931.0344827586207 -1827.5862068965516 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 479.0 4669.0 4669.0 6079.0 5779.0 -874.7390396659707 -874.7390396659707 -1169.1022964509395 -1106.471816283925
164902 1514788520.0 11716.0 128.0 1.0 70.0 9268.0 10197.0 10197.0 10197.0 402.0 54.0 54.0 54.0 282.0 44.0 44.0 44.0 30.0 4220.0 4820.0 5030.0 5030.0 416.56888888888886 329.5288888888889 362.56 362.56 362.56 20.894503243427792 12.96517582792762 12.96517582792762 12.96517582792762 -13966.666666666666 -15966.666666666666 -16666.666666666668 -16666.666666666668 29.850746268656717 18.51851851851852 18.51851851851852 18.51851851851852 20.894503243427785 12.965175827927615 12.965175827927615 12.965175827927615 11746.0 13488.0 15017.0 15227.0 15227.0 -14.830580623190874 -27.847777966967477 -29.635620636812533 -29.635620636812533
164903 1514789192.0 12147.0 128.0 1.0 50.0 10334.0 10249.0 12147.0 11578.0 402.0 64.0 44.0 50.0 282.0 44.0 44.0 44.0 260.0 9270.0 9020.0 11380.0 10940.0 431.8933333333333 367.43111111111114 364.4088888888889 431.8933333333333 411.6622222222222 14.925496007244588 15.625257265168354 0.0 4.684284185395571 -3465.3846153846152 -3369.230769230769 -4276.923076923077 -4107.692307692308 29.850746268656717 31.25 0.0 12.0 14.925496007244577 15.625257265168349 0.0 4.684284185395566 12407.0 19604.0 19269.0 23527.0 22518.0 -58.00757636817925 -55.307487708551626 -89.62682356734102 -81.49431772386556
164904 1514789719.0 7291.0 8.0 1.0 90.0 7291.0 7291.0 7291.0 7291.0 7.5 5.0 5.0 5.0 7.5 5.0 5.0 5.0 30.0 2420.0 2420.0 3830.0 3530.0 16.202222222222222 16.202222222222222 16.202222222222222 16.202222222222222 16.202222222222222 0.0 0.0 0.0 0.0 -7966.666666666667 -7966.666666666667 -12666.666666666666 -11666.666666666666 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7321.0 9711.0 9711.0 11121.0 10821.0 -32.645813413468105 -32.645813413468105 -51.90547739379866 -47.80767654691982
164905 1514789896.0 21709.0 128.0 1.0 90.0 15877.0 15871.0 18945.0 18023.0 402.0 62.75 51.25 54.7 282.0 44.0 44.0 44.0 1650.0 12110.0 13630.0 13540.0 13840.0 771.8755555555556 564.5155555555556 564.3022222222222 673.6 640.8177777777778 26.86443410567046 26.892072412363536 12.732046616610623 16.979133078446726 -633.939393939394 -726.060606060606 -720.6060606060606 -738.7878787878788 29.850746268656717 29.8804780876494 14.146341463414634 19.561243144424136 26.86443410567046 26.892072412363543 12.732046616610623 16.97913307844673 23359.0 27987.0 29501.0 32485.0 31863.0 -19.812491973115286 -26.293933815659916 -39.06845327282846 -36.40566805085834
164906 1514790483.0 3759.0 64.0 0.0 10.0 3759.0 3730.0 3775.0 3762.0 96.75 19.5 17.25 17.924999999999997 96.75 18.0 18.0 18.0 170.0 1660.0 1660.0 3070.0 2770.0 66.82666666666667 66.82666666666667 66.31111111111112 67.11111111111111 66.88 0.0 0.7714817770683693 -0.42564511838254854 -0.07980845969672785 -876.4705882352941 -876.4705882352941 -1705.8823529411766 -1529.4117647058824 0.0 7.6923076923076925 -4.3478260869565215 -0.4184100418410201 0.0 0.7714817770683622 -0.42564511838255126 -0.07980845969671906 3929.0 5419.0 5390.0 6845.0 6532.0 -37.92313565792823 -37.185034359888014 -74.21735810638839 -66.25095444133368
