Job_name Submit Runtime Nodes Comment Perc mod_rhvd mod_rd mod_bin mod_cmc def_cost_rhvd def_cost_rd def_cost_bin def_cost_cmc ja_cost_rhvd ja_cost_rd ja_cost_bin ja_cost_cmc def_wait rhvd_wait rd_wait bin_wait cmc_wait def_nh rhvd_nh rd_nh bin_nh cmc_nh improv_rhvd improv_rd improv_bin improv_cmc improv_wait_rhvd improv_wait_rd improv_wait_bin improv_wait_cmc improv_cost_rhvd improv_cost_rd improv_cost_bin improv_cost_cmc improv_nh_rhvd improv_nh_rd improv_nh_bin improv_nh_cmc def_turn rhvd_turn rd_turn bin_turn cmc_turn improv_turn_rhvd improv_turn_rd improv_turn_bin improv_turn_cmc
1 0.0 7560.0 512.0 1.0 50.0 7560.0 7560.0 7560.0 7560.0 352.22357200000005 19.413898 19.413898 19.413898 352.22357200000005 19.413898 19.413898 19.413898 0.0 0.0 0.0 0.0 0.0 1075.2 1075.2 1075.2 1075.2 1075.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7560.0 7560.0 7560.0 7560.0 7560.0 0.0 0.0 0.0 0.0
2 7.0 7568.0 512.0 1.0 70.0 7568.0 7568.0 7568.0 7568.0 450.44714400000004 24.827793 24.827793 24.827792999999996 450.44714400000004 24.827793 24.827793 24.827792999999996 10.0 30.0 0.0 0.0 0.0 1076.3377777777778 1076.3377777777778 1076.3377777777778 1076.3377777777778 1076.3377777777778 0.0 0.0 0.0 0.0 -200.0 100.0 100.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7578.0 7598.0 7568.0 7568.0 7568.0 -0.26392187912377935 0.13196093956188967 0.13196093956188967 0.13196093956188967
3 1590.0 7561.0 512.0 1.0 70.0 7561.0 7561.0 7561.0 7561.0 351.927704 19.397589 19.397589 19.397588999999996 351.927704 19.397589 19.397589 19.397588999999996 220.0 80.0 60.0 210.0 150.0 1075.3422222222223 1075.3422222222223 1075.3422222222223 1075.3422222222223 1075.3422222222223 0.0 0.0 0.0 0.0 63.63636363636363 72.72727272727273 4.545454545454546 31.818181818181817 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7781.0 7641.0 7621.0 7771.0 7711.0 1.7992545945251253 2.0562909651715717 0.12851818532322323 0.8996272972625626
4 2205.0 14972.0 2048.0 1.0 30.0 12560.0 13278.0 13985.0 13773.0 6387.830078 103.982567 54.498047 69.343403 2957.2583010000003 64.764046 42.516853000000005 49.191010899999995 210.0 70.0 50.0 200.0 140.0 8517.404444444444 7145.2444444444445 7553.706666666667 7955.9111111111115 7835.306666666666 16.11007213465135 11.314453646807374 6.59230563718942 8.008282126636388 66.66666666666667 76.19047619047619 4.761904761904762 33.333333333333336 53.704806407031036 37.71643856416817 21.98463001802614 29.061729347202647 16.11007213465135 11.31445364680737 6.592305637189415 8.00828212663639 15182.0 12630.0 13328.0 14185.0 13913.0 16.80937952838888 12.211829798445528 6.56698722170992 8.358582531945725
5 2566.0 7571.0 512.0 1.0 30.0 8252.0 8252.0 8252.0 8252.0 351.34130899999997 19.365269 19.365269 19.365269 456.62921100000005 25.168537 25.168537 25.168536999999997 130.0 60.0 140.0 140.0 140.0 1076.7644444444445 1173.6177777777777 1173.6177777777777 1173.6177777777777 1173.6177777777777 -8.994848765024436 -8.994848765024436 -8.994848765024436 -8.994848765024436 53.84615384615385 -7.6923076923076925 -7.6923076923076925 -7.6923076923076925 -29.96741325398776 -29.967401950367943 -29.967401950367943 -29.967401950367925 -8.994848765024427 -8.994848765024427 -8.994848765024427 -8.994848765024427 7701.0 8312.0 8392.0 8392.0 8392.0 -7.934034540968705 -8.972860667445786 -8.972860667445786 -8.972860667445786
6 2751.0 3653.0 64.0 0.0 10.0 3674.0 3674.0 3674.0 3674.0 50.990990000000004 13.597597 13.597597 13.597597 53.932587 14.382023 14.382023 14.382023 260.0 120.0 100.0 250.0 190.0 64.94222222222223 65.31555555555556 65.31555555555556 65.31555555555556 65.31555555555556 -0.5748699698877635 -0.5748699698877635 -0.5748699698877635 -0.5748699698877635 53.84615384615385 61.53846153846154 3.8461538461538463 26.923076923076923 -5.7688564195360685 -5.768857541520019 -5.768857541520019 -5.768857541520019 -0.5748699698877657 -0.5748699698877657 -0.5748699698877657 -0.5748699698877657 3913.0 3794.0 3774.0 3924.0 3864.0 3.041144901610018 3.5522616917965757 -0.2811142346026067 1.2522361359570662
7 5485.0 6147.0 16384.0 1.0 50.0 6147.0 6151.0 5840.0 5934.0 57330.0 167.76004 97.759834 118.7598958 57330.0 168.0 88.0 112.0 210.0 140.0 230.0 40.0 220.0 27975.68 27975.68 27993.884444444444 26578.48888888889 27006.293333333335 0.0 -0.06507239303725394 4.99430616560924 3.465104929233773 33.333333333333336 -9.523809523809524 80.95238095238095 -4.761904761904762 0.0 -0.1430376387606944 9.983480536597472 5.6920694940522125 0.0 -0.06507239303725111 4.994306165609241 3.465104929233768 6357.0 6287.0 6381.0 5880.0 6154.0 1.101148340412144 -0.37753657385559225 7.503539405379896 3.193330187195218
8 6553.0 2733.0 64.0 0.0 10.0 2733.0 2733.0 2733.0 2733.0 53.932587 14.382023 14.382023 14.382023 53.932587 14.382023 14.382023 14.382023 60.0 270.0 60.0 50.0 50.0 48.586666666666666 48.586666666666666 48.586666666666666 48.586666666666666 48.586666666666666 0.0 0.0 0.0 0.0 -350.0 0.0 16.666666666666668 16.666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2793.0 3003.0 2793.0 2783.0 2783.0 -7.518796992481203 0.0 0.35803795202291444 0.35803795202291444
9 10355.0 565.0 64.0 0.0 10.0 558.0 558.0 558.0 558.0 58.558558999999995 15.615616000000001 15.615616000000001 15.615616 51.583335999999996 13.755556 13.755556 13.755555999999999 140.0 60.0 160.0 150.0 150.0 10.044444444444444 9.92 9.92 9.92 9.92 1.238938053097345 1.238938053097345 1.238938053097345 1.238938053097345 57.142857142857146 -14.285714285714286 -7.142857142857143 -7.142857142857143 11.911534571743816 11.911537783715998 11.911537783715998 11.911537783716 1.2389380530973444 1.2389380530973444 1.2389380530973444 1.2389380530973444 705.0 618.0 718.0 708.0 708.0 12.340425531914894 -1.8439716312056738 -0.425531914893617 -0.425531914893617
10 14158.0 911.0 64.0 0.0 10.0 897.0 897.0 897.0 897.0 50.990990000000004 13.597597 13.597597 13.597597 43.146065 11.505618 11.505618 11.505618 260.0 110.0 100.0 250.0 190.0 16.195555555555554 15.946666666666667 15.946666666666667 15.946666666666667 15.946666666666667 1.5367727771679474 1.5367727771679474 1.5367727771679474 1.5367727771679474 57.69230769230769 61.53846153846154 3.8461538461538463 26.923076923076923 15.38492388557273 15.384916908480228 15.384916908480228 15.384916908480228 1.5367727771679354 1.5367727771679354 1.5367727771679354 1.5367727771679354 1171.0 1007.0 997.0 1147.0 1087.0 14.005123825789923 14.859094790777114 2.049530315969257 7.1733561058924
