Job_name Submit Runtime Nodes Comment Perc mod_rhvd mod_rd mod_bin mod_cmc def_cost_rhvd def_cost_rd def_cost_bin def_cost_cmc ja_cost_rhvd ja_cost_rd ja_cost_bin ja_cost_cmc def_nh rhvd_nh rd_nh bin_nh cmc_nh improv_rhvd improv_rd improv_bin improv_cmc improv_cost_rhvd improv_cost_rd improv_cost_bin improv_cost_cmc improv_nh_rhvd improv_nh_rd improv_nh_bin improv_nh_cmc
1724876 1546335287.0 3645.0 512.0 1.0 30.0 3645.0 3645.0 3645.0 3645.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 518.4 518.4 518.4 518.4 518.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1724877 1546335337.0 3643.0 512.0 0.0 10.0 3643.0 3643.0 3643.0 3643.0 254.0 14.0 14.0 14.0 254.0 14.0 14.0 14.0 518.1155555555556 518.1155555555556 518.1155555555556 518.1155555555556 518.1155555555556 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1724891 1546338267.0 4911.0 512.0 1.0 30.0 4911.0 4911.0 4911.0 4911.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 698.4533333333334 698.4533333333334 698.4533333333334 698.4533333333334 698.4533333333334 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1724896 1546339512.0 3643.0 512.0 1.0 70.0 3643.0 3643.0 3643.0 3643.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 518.1155555555556 518.1155555555556 518.1155555555556 518.1155555555556 518.1155555555556 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1724897 1546339560.0 3667.0 512.0 1.0 50.0 3667.0 3667.0 3667.0 3667.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 521.5288888888889 521.5288888888889 521.5288888888889 521.5288888888889 521.5288888888889 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1724902 1546340991.0 2298.0 2048.0 1.0 70.0 1581.0 1510.0 2048.0 1887.0 3085.685547 73.19101 44.202248 52.898876599999994 1710.666748 37.333336 37.333336 37.333336 1307.3066666666666 899.4133333333333 859.0222222222222 1165.0844444444444 1073.4933333333333 31.201044386422975 34.29068755439513 10.879025239338555 17.885117493472585 44.56120943162327 48.991910345273276 15.539734540198035 29.425087261682968 31.201044386422975 34.29068755439512 10.879025239338551 17.88511749347258
1724906 1546343238.0 5011.0 512.0 0.0 10.0 5011.0 5011.0 5011.0 5011.0 254.0 14.0 14.0 14.0 254.0 14.0 14.0 14.0 712.6755555555555 712.6755555555555 712.6755555555555 712.6755555555555 712.6755555555555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1724910 1546343720.0 3647.0 512.0 1.0 30.0 3647.0 3647.0 3647.0 3647.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 518.6844444444445 518.6844444444445 518.6844444444445 518.6844444444445 518.6844444444445 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1724911 1546343771.0 3648.0 512.0 1.0 90.0 3648.0 3648.0 3648.0 3648.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 518.8266666666667 518.8266666666667 518.8266666666667 518.8266666666667 518.8266666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1724922 1546348310.0 5032.0 512.0 1.0 30.0 5032.0 5032.0 5032.0 5032.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 715.6622222222222 715.6622222222222 715.6622222222222 715.6622222222222 715.6622222222222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1724933 1546352137.0 3650.0 512.0 1.0 70.0 3650.0 3650.0 3650.0 3650.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 519.1111111111111 519.1111111111111 519.1111111111111 519.1111111111111 519.1111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1724962 1546357370.0 12243.0 512.0 1.0 90.0 12243.0 12243.0 12243.0 12243.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 1741.2266666666667 1741.2266666666667 1741.2266666666667 1741.2266666666667 1741.2266666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1724969 1546358503.0 10594.0 512.0 1.0 30.0 10594.0 10594.0 10594.0 10594.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 1506.7022222222222 1506.7022222222222 1506.7022222222222 1506.7022222222222 1506.7022222222222 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1724993 1546363000.0 3642.0 512.0 1.0 90.0 3642.0 3642.0 3642.0 3642.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 517.9733333333334 517.9733333333334 517.9733333333334 517.9733333333334 517.9733333333334 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1724997 1546363582.0 18945.0 512.0 1.0 50.0 18945.0 18945.0 18945.0 18945.0 345.325867 19.033709 19.033709 19.033709 345.325867 19.033709 19.033709 19.033709 2694.4 2694.4 2694.4 2694.4 2694.4 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
