Job_name Submit Runtime Nodes Comment Perc mod_rhvd mod_rd mod_bin mod_cmc def_cost_rhvd def_cost_rd def_cost_bin def_cost_cmc ja_cost_rhvd ja_cost_rd ja_cost_bin ja_cost_cmc def_wait rhvd_wait rd_wait bin_wait cmc_wait def_nh rhvd_nh rd_nh bin_nh cmc_nh improv_rhvd improv_rd improv_bin improv_cmc improv_wait_rhvd improv_wait_rd improv_wait_bin improv_wait_cmc improv_cost_rhvd improv_cost_rd improv_cost_bin improv_cost_cmc improv_nh_rhvd improv_nh_rd improv_nh_bin improv_nh_cmc def_turn rhvd_turn rd_turn bin_turn cmc_turn improv_turn_rhvd improv_turn_rd improv_turn_bin improv_turn_cmc
164859 1514764835.0 11956.0 128.0 1.0 50.0 11956.0 11956.0 11956.0 11956.0 282.0 44.0 44.0 44.0 282.0 44.0 44.0 44.0 10.0 0.0 0.0 0.0 10.0 425.1022222222222 425.1022222222222 425.1022222222222 425.1022222222222 425.1022222222222 0.0 0.0 0.0 0.0 100.0 100.0 100.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 11966.0 11956.0 11956.0 11956.0 11966.0 0.08357011532675915 0.08357011532675915 0.08357011532675915 0.0
164860 1514765541.0 12699.0 128.0 1.0 90.0 12699.0 12699.0 12699.0 12699.0 282.0 44.0 44.0 44.0 282.0 44.0 44.0 44.0 10.0 0.0 200.0 10.0 10.0 451.52 451.52 451.52 451.52 451.52 0.0 0.0 0.0 0.0 100.0 -1900.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 12709.0 12699.0 12899.0 12709.0 12709.0 0.07868439688409788 -1.4950035407978597 0.0 0.0
164861 1514765896.0 13085.0 128.0 1.0 70.0 13085.0 13085.0 13085.0 13085.0 282.0 44.0 44.0 44.0 282.0 44.0 44.0 44.0 150.0 140.0 140.0 190.0 100.0 465.24444444444447 465.24444444444447 465.24444444444447 465.24444444444447 465.24444444444447 0.0 0.0 0.0 0.0 6.666666666666667 6.666666666666667 -26.666666666666668 33.333333333333336 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 13235.0 13225.0 13225.0 13275.0 13185.0 0.07555723460521345 0.07555723460521345 -0.3022289384208538 0.37778617302606726
164862 1514766054.0 2543.0 8.0 1.0 30.0 2543.0 2543.0 2543.0 2543.0 7.5 5.0 5.0 5.0 7.5 5.0 5.0 5.0 0.0 290.0 290.0 40.0 250.0 5.651111111111111 5.651111111111111 5.651111111111111 5.651111111111111 5.651111111111111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2543.0 2833.0 2833.0 2583.0 2793.0 -11.403853716083367 -11.403853716083367 -1.5729453401494298 -9.830908375933936
164863 1514766092.0 7276.0 8.0 1.0 90.0 7276.0 7276.0 7276.0 7276.0 9.0 6.0 6.0 5.999999999999999 9.0 6.0 6.0 5.999999999999999 250.0 250.0 250.0 0.0 210.0 16.16888888888889 16.16888888888889 16.16888888888889 16.16888888888889 16.16888888888889 0.0 0.0 0.0 0.0 0.0 0.0 100.0 16.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7526.0 7526.0 7526.0 7276.0 7486.0 0.0 0.0 3.3218176986446983 0.5314908317831517
164865 1514766982.0 11792.0 128.0 1.0 50.0 11060.0 10933.0 11245.0 11151.0 322.0 51.5 48.5 49.39999999999999 282.0 44.0 44.0 44.0 60.0 30.0 110.0 10.0 220.0 419.2711111111111 393.24444444444447 388.7288888888889 399.8222222222222 396.48 6.207598371777476 7.284599728629579 4.638738127544098 5.435888738127544 50.0 -83.33333333333333 83.33333333333333 -266.6666666666667 12.422360248447205 14.563106796116505 9.278350515463918 10.93117408906881 6.20759837177747 7.284599728629579 4.638738127544104 5.43588873812754 11852.0 11090.0 11043.0 11255.0 11371.0 6.4292946338170776 6.825852176847789 5.037124535943301 4.058386770165373
164866 1514767727.0 3835.0 256.0 1.0 90.0 3415.0 3440.0 3586.0 3542.0 658.0 65.5 62.5 63.4 578.0 58.0 58.0 57.99999999999999 110.0 40.0 110.0 160.0 70.0 272.7111111111111 242.84444444444443 244.62222222222223 255.00444444444443 251.87555555555556 10.951760104302478 10.29986962190352 6.492829204693612 7.640156453715775 63.63636363636363 0.0 -45.45454545454545 36.36363636363637 12.158054711246201 11.450381679389313 7.2 8.517350157728716 10.95176010430248 10.299869621903515 6.492829204693616 7.640156453715771 3945.0 3455.0 3550.0 3746.0 3612.0 12.420785804816223 10.012674271229404 5.044359949302915 8.44106463878327
164867 1514767745.0 6629.0 256.0 1.0 90.0 4879.0 5099.0 5752.0 5556.0 818.0 78.0 68.0 71.0 578.0 58.0 58.0 57.99999999999999 3920.0 3430.0 3530.0 3720.0 3590.0 471.3955555555556 346.9511111111111 362.59555555555556 409.0311111111111 395.0933333333333 26.399155227032736 23.080404284205763 13.229748076632976 16.186453462060644 12.5 9.948979591836734 5.1020408163265305 8.418367346938776 29.339853300733495 25.641025641025642 14.705882352941176 18.309859154929587 26.399155227032736 23.080404284205766 13.229748076632982 16.18645346206065 10549.0 8309.0 8629.0 9472.0 9146.0 21.234240212342403 18.200777324864916 10.209498530666414 13.299838847284104
164868 1514767746.0 6442.0 256.0 1.0 70.0 5119.0 5286.0 5779.0 5631.0 818.0 78.0 68.0 71.0 578.0 58.0 58.0 57.99999999999999 10540.0 8300.0 8620.0 9470.0 9140.0 458.09777777777776 364.0177777777778 375.8933333333333 410.9511111111111 400.4266666666667 20.53710027941633 17.94473765911208 10.291834833902515 12.589257994411673 21.25237191650854 18.216318785578746 10.15180265654649 13.282732447817837 29.339853300733495 25.641025641025642 14.705882352941176 18.309859154929587 20.537100279416325 17.94473765911208 10.29183483390251 12.589257994411668 16982.0 13419.0 13906.0 15249.0 14771.0 20.981038746908492 18.11329643151572 10.204922859498293 13.019667883641503
164869 1514771103.0 3742.0 64.0 1.0 50.0 3163.0 3085.0 3292.0 3230.0 194.0 46.25 39.5 41.525 134.0 30.0 30.0 30.0 40.0 270.0 40.0 90.0 0.0 66.52444444444444 56.23111111111111 54.84444444444444 58.52444444444444 57.422222222222224 15.47300908605024 17.557455905932656 12.02565473009086 13.682522715125602 -575.0 0.0 -125.0 100.0 30.927835051546392 35.13513513513514 24.050632911392405 27.75436484045755 15.473009086050237 17.557455905932656 12.025654730090862 13.682522715125595 3782.0 3433.0 3125.0 3382.0 3230.0 9.227921734531993 17.371760973030142 10.576414595452142 14.595452141723955
164870 1514771105.0 3743.0 64.0 1.0 90.0 3006.0 3162.0 3743.0 3569.0 171.5 36.25 30.0 31.875 134.0 30.0 30.0 30.0 30.0 260.0 30.0 80.0 290.0 66.54222222222222 53.44 56.21333333333333 66.54222222222222 63.44888888888889 19.690088164573872 15.522308308843174 0.0 4.6486775313919315 -766.6666666666666 0.0 -166.66666666666666 -866.6666666666666 21.865889212827987 17.24137931034483 0.0 5.882352941176471 19.690088164573876 15.522308308843177 0.0 4.648677531391932 3773.0 3266.0 3192.0 3823.0 3859.0 13.437582825337927 15.398886827458256 -1.3252054068380599 -2.279353299761463
164871 1514771108.0 3739.0 64.0 1.0 70.0 2930.0 3085.0 3085.0 3085.0 194.0 40.0 40.0 40.0 134.0 30.0 30.0 30.0 30.0 260.0 30.0 80.0 290.0 66.47111111111111 52.08888888888889 54.84444444444444 54.84444444444444 54.84444444444444 21.636801283765713 17.491307836319873 17.491307836319873 17.491307836319873 -766.6666666666666 0.0 -166.66666666666666 -866.6666666666666 30.927835051546392 25.0 25.0 25.0 21.636801283765717 17.49130783631988 17.49130783631988 17.49130783631988 3769.0 3190.0 3115.0 3165.0 3375.0 15.362165030512072 17.352082780578403 16.025470947200848 10.453701247015124
164872 1514771110.0 3739.0 64.0 0.0 10.0 3529.0 3554.0 3550.0 3551.0 145.75 23.75 24.25 24.099999999999998 64.0 12.0 12.0 11.999999999999998 2730.0 3260.0 2730.0 2480.0 2690.0 66.47111111111111 62.73777777777778 63.18222222222222 63.111111111111114 63.12888888888889 5.61647499331372 4.94784701791923 5.054827493982348 5.028082374966568 -19.413919413919412 0.0 9.157509157509157 1.465201465201465 56.089193825042884 49.473684210526315 50.51546391752577 50.207468879668056 5.616474993313721 4.9478470179192335 5.054827493982347 5.028082374966575 6469.0 6789.0 6284.0 6030.0 6241.0 -4.946668727778636 2.8597928582470242 6.786211160921317 3.5245014685422786
164873 1514771121.0 3739.0 64.0 1.0 30.0 3413.0 3326.0 3739.0 3615.0 189.0 47.5 30.0 35.25 134.0 30.0 30.0 30.0 3920.0 3250.0 3320.0 3370.0 3280.0 66.47111111111111 60.675555555555555 59.12888888888889 66.47111111111111 64.26666666666667 8.718908799144156 11.045734153516984 0.0 3.316394757956673 17.091836734693878 15.306122448979592 14.03061224489796 16.3265306122449 29.1005291005291 36.8421052631579 0.0 14.893617021276595 8.718908799144161 11.045734153516989 0.0 3.316394757956678 7659.0 6663.0 6646.0 7109.0 6895.0 13.00430865648257 13.226269748008878 7.181094137615877 9.975192583888235
164874 1514771161.0 3710.0 64.0 1.0 30.0 3710.0 3710.0 3710.0 3710.0 134.0 30.0 30.0 30.0 134.0 30.0 30.0 30.0 3880.0 3510.0 3280.0 3330.0 3540.0 65.95555555555555 65.95555555555555 65.95555555555555 65.95555555555555 65.95555555555555 0.0 0.0 0.0 0.0 9.536082474226804 15.463917525773196 14.175257731958762 8.762886597938145 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7590.0 7220.0 6990.0 7040.0 7250.0 4.874835309617918 7.905138339920948 7.246376811594203 4.479578392621871
164875 1514771179.0 3706.0 64.0 1.0 30.0 3706.0 3706.0 3706.0 3706.0 134.0 30.0 30.0 30.0 134.0 30.0 30.0 30.0 3860.0 6130.0 3260.0 3910.0 3820.0 65.88444444444444 65.88444444444444 65.88444444444444 65.88444444444444 65.88444444444444 0.0 0.0 0.0 0.0 -58.80829015544042 15.544041450777202 -1.2953367875647668 1.0362694300518134 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7566.0 9836.0 6966.0 7616.0 7526.0 -30.00264340470526 7.930214115781126 -0.6608511763150938 0.5286809410520751
164876 1514771182.0 3726.0 64.0 1.0 90.0 3726.0 3726.0 3726.0 3726.0 134.0 30.0 30.0 30.0 134.0 30.0 30.0 30.0 5660.0 6130.0 5610.0 5710.0 5630.0 66.24 66.24 66.24 66.24 66.24 0.0 0.0 0.0 0.0 -8.303886925795053 0.8833922261484098 -0.8833922261484098 0.5300353356890459 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9386.0 9856.0 9336.0 9436.0 9356.0 -5.0074579160451735 0.5327082889409759 -0.5327082889409759 0.31962497336458556
